"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IND","India","HPI","Nominal house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,130.595990619917,,
"IND","India","HPI","Nominal house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,132.29809341151,,
"IND","India","HPI","Nominal house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,131.783504092389,,
"IND","India","HPI","Nominal house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,132.269156698819,,
"IND","India","HPI","Nominal house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,134.643245785697,,
"IND","India","HPI","Nominal house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,134.604354248828,,
"IND","India","HPI","Nominal house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,136.33446507866,,
"IND","India","HPI","Nominal house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,138.370370451159,,
"ITA","Italy","RHP","Real house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,95.8573175227724,,
"ITA","Italy","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,96.035686864081,,
"ITA","Italy","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,96.1112909607369,,
"ITA","Italy","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,96.841554453033,,
"ITA","Italy","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,98.7018132655648,,
"ITA","Italy","RHP","Real house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,97.0969960153695,,
"ITA","Italy","RHP","Real house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,97.7619367517536,,
"ITA","Italy","RHP","Real house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,98.1121620317441,,
"ITA","Italy","RHP","Real house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,98.2065061731496,,
"ITA","Italy","RHP","Real house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,99.2800332800305,,
"ITA","Italy","RHP","Real house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,98.8006292135476,,
"ITA","Italy","RHP","Real house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,97.6787092979258,,
"ITA","Italy","RHP","Real house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,97.2757809895943,,
"ITA","Italy","RHP","Real house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,95.141880745891,,
"USA","United States","HPI_YDH","Price to income ratio","2019-Q2","Q2-2019","IDX","Index","0","Units",,,107.509610827088,,
"USA","United States","HPI_YDH","Price to income ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,107.919654922701,,
"USA","United States","HPI_YDH","Price to income ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,108.770062407803,,
"USA","United States","HPI_YDH","Price to income ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,109.72047605965,,
"USA","United States","HPI_YDH","Price to income ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,100.249117714025,,
"USA","United States","HPI_YDH","Price to income ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,107.677779369378,,
"USA","United States","HPI_YDH","Price to income ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,114.861069354328,,
"USA","United States","HPI_YDH","Price to income ratio","2021-Q1","Q1-2021","IDX","Index","0","Units",,,105.552171144885,,
"USA","United States","HPI_YDH","Price to income ratio","2021-Q2","Q2-2021","IDX","Index","0","Units",,,118.668130514754,,
"USA","United States","HPI_YDH","Price to income ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,124.12267740642,,
"USA","United States","HPI_YDH","Price to income ratio","2021-Q4","Q4-2021","IDX","Index","0","Units",,,128.82274993319,,
"USA","United States","HPI_YDH","Price to income ratio","2022-Q1","Q1-2022","IDX","Index","0","Units",,,135.933528778366,,
"USA","United States","HPI_YDH","Price to income ratio","2022-Q2","Q2-2022","IDX","Index","0","Units",,,139.280471630166,,
"USA","United States","HPI_YDH","Price to income ratio","2022-Q3","Q3-2022","IDX","Index","0","Units",,,137.266526817671,,
"USA","United States","HPI_YDH","Price to income ratio","2022-Q4","Q4-2022","IDX","Index","0","Units",,,135.14527190728,,
"SVK","Slovak Republic","HPI","Nominal house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,130.848923944659,,
"SVK","Slovak Republic","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,134.369731518855,,
"SVK","Slovak Republic","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,137.329138731277,,
"SVK","Slovak Republic","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,143.974916629844,,
"SVK","Slovak Republic","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,143.590587467704,,
"SVK","Slovak Republic","HPI","Nominal house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,145.597675468006,,
"SVK","Slovak Republic","HPI","Nominal house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,147.081369823071,,
"SVK","Slovak Republic","HPI","Nominal house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,146.992109092494,,
"SVK","Slovak Republic","HPI","Nominal house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,150.473205078542,,
"SVK","Slovak Republic","HPI","Nominal house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,157.191441362565,,
"SVK","Slovak Republic","HPI","Nominal house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,162.677701102091,,
"SVK","Slovak Republic","HPI","Nominal house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,167.94940330741,,
"SVK","Slovak Republic","HPI","Nominal house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,175.555432485986,,
"SVK","Slovak Republic","HPI","Nominal house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,179.918317176113,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,109.328265633656,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,110.328241385606,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,111.240147652623,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,112.462139484626,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,113.068897942921,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,113.779887986895,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,114.490976690986,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,115.457323991548,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,116.406010930557,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,117.440093135553,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,118.871877281786,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,120.030079197654,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,121.405278097842,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,122.8639542544,,
"NZL","New Zealand","RPI","Rent prices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,124.082098335903,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,105.104589493219,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,106.58120259689,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,107.862067738761,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,109.296707328108,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,109.611855456855,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,110.559483803964,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,111.424953411073,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,114.259717289254,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,117.202045227344,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,120.193194068721,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,122.579043419346,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,125.410098177825,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,129.092803844658,,
"GRC","Greece","HPI","Nominal house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,133.564040675567,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2019-Q2","Q2-2019","IDX","Index","0","Units",,,95.9170641042831,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,95.6206842650356,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,95.0085184292269,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,95.4146590348279,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,95.0359116332783,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,96.1151544649754,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,97.3835096608114,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2021-Q1","Q1-2021","IDX","Index","0","Units",,,98.4631837828651,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2021-Q2","Q2-2021","IDX","Index","0","Units",,,99.4213401889126,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,99.9624848111982,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2021-Q4","Q4-2021","IDX","Index","0","Units",,,100.441113959561,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2022-Q1","Q1-2022","IDX","Index","0","Units",,,100.963691706749,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2022-Q2","Q2-2022","IDX","Index","0","Units",,,100.818993719274,,
"FIN","Finland","HPI_RPI","Price to rent ratio","2022-Q3","Q3-2022","IDX","Index","0","Units",,,100.286711178546,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q2","Q2-2019","1","RATIOS","0","Units",,,126.426888260887,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,126.792377392662,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,127.69897378401,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,128.098301377381,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,128.080547502505,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,129.30349047347,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,131.523828280502,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,133.394143480878,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,136.713565043969,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,140.534923181376,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q4","Q4-2021","1","RATIOS","0","Units",,,145.419793090847,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q1","Q1-2022","1","RATIOS","0","Units",,,151.557430475737,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q2","Q2-2022","1","RATIOS","0","Units",,,158.031263016559,,
"ISR","Israel","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q3","Q3-2022","1","RATIOS","0","Units",,,163.195989899021,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,117.846268969976,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,121.189372157335,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,124.368080466027,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,136.696394455638,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,140.251691722993,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,146.713354132612,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,153.376559688757,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,159.019814285711,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,169.807500111848,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,180.163013236526,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,192.081672399567,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,208.765438664133,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,221.776710578815,,
"RUS","Russia","HPI","Nominal house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,233.758379843038,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2019-Q2","Q2-2019","1","RATIOS","0","Units",,,135.538863502975,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,137.690187879424,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,139.171855852538,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,142.936131423304,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,141.670792051162,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,142.46412838388,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,143.440239643574,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,146.223355364973,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,148.689576805213,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,149.702589211904,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2021-Q4","Q4-2021","1","RATIOS","0","Units",,,150.163940340873,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2022-Q1","Q1-2022","1","RATIOS","0","Units",,,150.785704195487,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2022-Q2","Q2-2022","1","RATIOS","0","Units",,,148.813339151269,,
"SWE","Sweden","HPI_YDH_AVG","Standardised price-income ratio","2022-Q3","Q3-2022","1","RATIOS","0","Units",,,141.794993812026,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q2","Q2-2019","1","RATIOS","0","Units",,,143.170637997609,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q3","Q3-2019","1","RATIOS","0","Units",,,145.00600874186,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2019-Q4","Q4-2019","1","RATIOS","0","Units",,,145.897111084382,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q1","Q1-2020","1","RATIOS","0","Units",,,144.200137739551,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q2","Q2-2020","1","RATIOS","0","Units",,,145.610132493776,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q3","Q3-2020","1","RATIOS","0","Units",,,146.041914448904,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2020-Q4","Q4-2020","1","RATIOS","0","Units",,,149.691697441605,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q1","Q1-2021","1","RATIOS","0","Units",,,151.440717608654,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q2","Q2-2021","1","RATIOS","0","Units",,,153.561721673396,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q3","Q3-2021","1","RATIOS","0","Units",,,154.615126214039,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2021-Q4","Q4-2021","1","RATIOS","0","Units",,,155.239434796413,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q1","Q1-2022","1","RATIOS","0","Units",,,157.381314022769,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q2","Q2-2022","1","RATIOS","0","Units",,,157.845111434385,,
"BEL","Belgium","HPI_RPI_AVG","Standardised price-rent ratio","2022-Q3","Q3-2022","1","RATIOS","0","Units",,,157.052998876595,,
"EST","Estonia","HPI_YDH","Price to income ratio","2019-Q2","Q2-2019","IDX","Index","0","Units",,,91.3137140651867,,
"EST","Estonia","HPI_YDH","Price to income ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,95.5178493277999,,
"EST","Estonia","HPI_YDH","Price to income ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,96.7783124447416,,
"EST","Estonia","HPI_YDH","Price to income ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,96.2443599141497,,
"EST","Estonia","HPI_YDH","Price to income ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,100.406511752902,,
"EST","Estonia","HPI_YDH","Price to income ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,97.7002131551388,,
"EST","Estonia","HPI_YDH","Price to income ratio","2020-Q4","Q4-2020","IDX","Index","0","Units",,,98.0332726983728,,
"EST","Estonia","HPI_YDH","Price to income ratio","2021-Q1","Q1-2021","IDX","Index","0","Units",,,102.021468168945,,
"EST","Estonia","HPI_YDH","Price to income ratio","2021-Q2","Q2-2021","IDX","Index","0","Units",,,103.876975603264,,
"EST","Estonia","HPI_YDH","Price to income ratio","2021-Q3","Q3-2021","IDX","Index","0","Units",,,104.550397297008,,
"EST","Estonia","HPI_YDH","Price to income ratio","2021-Q4","Q4-2021","IDX","Index","0","Units",,,105.800921837023,,
"EST","Estonia","HPI_YDH","Price to income ratio","2022-Q1","Q1-2022","IDX","Index","0","Units",,,110.51674871654,,
"EST","Estonia","HPI_YDH","Price to income ratio","2022-Q2","Q2-2022","IDX","Index","0","Units",,,114.116129323088,,
"EST","Estonia","HPI_YDH","Price to income ratio","2022-Q3","Q3-2022","IDX","Index","0","Units",,,114.172686432341,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,138.942519253722,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,140.022634056286,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,141.101825930687,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,142.224424034724,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,143.45444560744,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,145.555560444471,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,147.073791972853,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,148.686732329346,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,149.833671808609,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,150.762174632884,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,151.122525543524,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,151.4873905604,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,151.621324297721,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,151.255115555915,,
"CHN","China (People's Republic of)","HPI","Nominal house price indices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,151.176750127008,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,121.88981286321,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,125.806205850243,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,126.75499374078,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,125.894129224643,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,127.572937764592,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,133.45814358297,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,135.003153105018,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,135.576790620854,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,136.972524068068,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,144.296241896281,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,146.175529821113,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,145.357770557973,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,142.527099963462,,
"SVN","Slovenia","RHP","Real house price indices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,146.457703025536,,
"DNK","Denmark","RPI","Rent prices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,104.929382511834,,
"DNK","Denmark","RPI","Rent prices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,105.219377206469,,
"DNK","Denmark","RPI","Rent prices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,105.547403794005,,
"DNK","Denmark","RPI","Rent prices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,105.718906148024,,
"DNK","Denmark","RPI","Rent prices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,105.922844720009,,
"DNK","Denmark","RPI","Rent prices, s.a.","2020-Q3","Q3-2020","IDX","Index","0","Units",,,106.22902588855,,
"DNK","Denmark","RPI","Rent prices, s.a.","2020-Q4","Q4-2020","IDX","Index","0","Units",,,106.56055750249,,
"DNK","Denmark","RPI","Rent prices, s.a.","2021-Q1","Q1-2021","IDX","Index","0","Units",,,106.975711484535,,
"DNK","Denmark","RPI","Rent prices, s.a.","2021-Q2","Q2-2021","IDX","Index","0","Units",,,107.305982348312,,
"DNK","Denmark","RPI","Rent prices, s.a.","2021-Q3","Q3-2021","IDX","Index","0","Units",,,107.636600193841,,
"DNK","Denmark","RPI","Rent prices, s.a.","2021-Q4","Q4-2021","IDX","Index","0","Units",,,107.979184765893,,
"DNK","Denmark","RPI","Rent prices, s.a.","2022-Q1","Q1-2022","IDX","Index","0","Units",,,108.63948802851,,
"DNK","Denmark","RPI","Rent prices, s.a.","2022-Q2","Q2-2022","IDX","Index","0","Units",,,109.35390643029,,
"DNK","Denmark","RPI","Rent prices, s.a.","2022-Q3","Q3-2022","IDX","Index","0","Units",,,110.044563564702,,
"DNK","Denmark","RPI","Rent prices, s.a.","2022-Q4","Q4-2022","IDX","Index","0","Units",,,110.825473679978,,
"DNK","Denmark","RPI","Rent prices, s.a.","2023-Q1","Q1-2023","IDX","Index","0","Units",,,111.437658313598,,
"SWE","Sweden","RHP","Real house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,108.360209196149,,
"SWE","Sweden","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,109.692822482875,,
"SWE","Sweden","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,110.704170262483,,
"SWE","Sweden","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,111.111478197634,,
